BT,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11
195.75,0.0016357195999999999,0.42031244,1.38139706,3.91600369,6.57906904,10.4173926,14.883760199999998,20.422987
196.0,0.0016744008600000002,0.426540614,1.39906499,3.95833366,6.64320593,10.5082839,15.0011641,20.567268
196.25,0.0017138963,0.43284502399999997,1.41691312,4.00101179,6.70780264,10.5997352,15.119194,20.712201999999998
196.5,0.0017542208199999999,0.43922638700000005,1.43494277,4.04403992,6.77286106,10.6917482,15.2378513,20.857789800000003
196.75,0.0017953895499999999,0.445685424,1.45315526,4.08741987,6.83838311,10.784324699999999,15.357137300000002,21.0040324
197.0,0.0018374178600000003,0.452222863,1.47155192,4.13115348,6.90437069,10.877466499999999,15.4770535,21.150930499999998
197.25,0.00188032135,0.45883943299999996,1.49013406,4.17524259,6.97082571,10.971175099999998,15.597601199999998,21.298485100000004
197.5,0.0019241158600000001,0.46553587,1.50890304,4.21968903,7.03775007,11.0654525,15.718781699999997,21.446697
197.75,0.00196881745,0.472312911,1.52786018,4.26449464,7.10514569,11.1603002,15.8405965,21.595567000000003
198.0,0.00201444245,0.479171302,1.54700684,4.30966127,7.17301447,11.2557199,15.963046799999999,21.745096
198.25,0.00206100742,0.48611179,1.56634435,4.35519077,7.24135831,11.351713499999999,16.086134,21.895284699999998
198.5,0.00210852918,0.493135127,1.58587408,4.40108498,7.31017911,11.4482826,16.2098595,22.0461342
198.75,0.00215702479,0.50024207,1.60559739,4.44734574,7.37947878,11.545428900000001,16.3342246,22.197645
199.0,0.00220651157,0.507433381,1.62551563,4.49397492,7.44925922,11.643154,16.459230599999998,22.3498182
199.25,0.0022570070999999997,0.514709826,1.64563017,4.54097436,7.51952233,11.741459800000001,16.5848788,22.5026544
199.5,0.0023085292,0.522072173,1.66594239,4.58834592,7.59027001,11.840347900000001,16.7111706,22.6561545
199.75,0.00236109599,0.5295211989999999,1.68645367,4.63609145,7.66150416,11.93982,16.8381073,22.8103193
200.0,0.00241472583,0.5370576810000001,1.70716538,4.68421282,7.73322669,12.039877699999998,16.9656901,22.9651496
200.25,0.00246943736,0.544682404,1.72807892,4.73271188,7.80543948,12.1405228,17.0939204,23.120646100000002
200.5,0.00252524948,0.552396155,1.74919568,4.7815905,7.87814443,12.2417569,17.2227995,23.276809600000004
200.75,0.00258218138,0.560199727,1.77051705,4.83085054,7.95134345,12.3435817,17.352328699999997,23.433641
201.0,0.0026402525199999997,0.568093916,1.79204443,4.88049387,8.02503841,12.4459989,17.4825092,23.5911409
201.25,0.00269948265,0.576079523,1.81377923,4.93052235,8.09923123,12.5490101,17.6133423,23.7493102
201.5,0.0027598918,0.584157356,1.83572286,4.98093785,8.17392378,12.652617,17.7448294,23.9081495
201.75,0.00282150029,0.592328222,1.85787673,5.03174225,8.24911796,12.7568213,17.8769716,24.067659699999997
202.0,0.0028843287199999995,0.600592938,1.88024226,5.08293741,8.32481567,12.8616246,18.0097703,24.2278415
202.25,0.0029483980100000005,0.608952323,1.90282089,5.13452522,8.40101878,12.967028599999999,18.143226600000002,24.388695499999997
202.5,0.00301372935,0.617407199,1.92561402,5.18650754,8.47772919,13.0730349,18.2773419,24.5502227
202.75,0.0030803442600000003,0.625958396,1.94862311,5.23888625,8.55494878,13.1796451,18.4121174,24.7124236
203.0,0.0031482645299999996,0.634606745,1.97184958,5.29166323,8.63267943,13.286860899999999,18.5475544,24.875299
203.25,0.0032175122899999998,0.643353084,1.99529487,5.34484036,8.71092304,13.394684,18.683654,25.038849600000002
203.5,0.0032881099699999996,0.652198255,2.01896044,5.39841953,8.78968148,13.503115900000001,18.820417499999998,25.203076199999998
203.75,0.0033600803,0.661143103,2.04284774,5.45240261,8.86895663,13.6121583,18.9578461,25.367979300000002
204.0,0.00343344636,0.670188479,2.06695822,5.50679148,8.94875037,13.721812900000002,19.0959411,25.5335598
204.25,0.00350823152,0.679335238,2.09129333,5.56158804,9.02906459,13.832081200000001,19.234703699999997,25.6998183
204.5,0.0035844594799999997,0.68858424,2.11585455,5.61679416,9.10990114,13.942964800000002,19.374135,25.8667555
204.75,0.0036621543,0.697936349,2.14064334,5.67241175,9.19126192,14.054465400000002,19.5142363,26.034372100000002
205.0,0.00374134033,0.707392433,2.16566117,5.72844267,9.27314879,14.166584599999998,19.6550088,26.2026687
205.25,0.0038220422799999996,0.7169533659999999,2.19090953,5.78488883,9.35556363,14.2793239,19.796453699999997,26.3716461
205.5,0.0039042851899999996,0.726620025,2.21638989,5.84175212,9.43850829,14.392685,19.938572100000002,26.541304800000002
205.75,0.003988094439999999,0.736393292,2.24210374,5.89903443,9.52198467,14.506669500000001,20.0813652,26.7116456
206.0,0.004073495779999999,0.746274054,2.26805257,5.95673764,9.60599461,14.621278899999998,20.224834299999998,26.882669099999998
206.25,0.00416051527,0.7562632020000001,2.29423788,6.01486367,9.69053998,14.736514900000001,20.368980399999998,27.054375899999997
206.5,0.00424917936,0.7663616320000001,2.32066115,6.07341439,9.77562265,14.852379,20.513804800000003,27.2267666
206.75,0.00433951484,0.7765702440000001,2.34732391,6.1323917,9.86124447,14.9688729,20.659308600000003,27.399842
207.0,0.0044315488500000005,0.7868899420000001,2.37422764,6.19179752,9.94740732,15.085998000000002,20.805492899999997,27.5736026
207.25,0.00452530893,0.797321636,2.40137387,6.25163372,10.034113,15.2037559,20.952359,27.748049100000003
